datetime,portfolio_value,cash,return
2020-03-20 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-21 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-23 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-24 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-25 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-26 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-27 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-28 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-30 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-31 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-01 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-02 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-03 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-04 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-06 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-07 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-08 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-09 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-10 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-13 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-14 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-15 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-16 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-17 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-18 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-20 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-21 09:30:00-04:00,100000.0,100000.0,0.0
